COU,Country,VAR,Variable,YEA,Year,Unit Code,Unit,PowerCode,Value
DEU,Germany,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2016,2016,PC,Percentage,Units,0.4073642
DEU,Germany,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2017,2017,PC,Percentage,Units,0.3649432
DEU,Germany,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2018,2018,PC,Percentage,Units,0.3358516
USA,United States,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2000,2000,PC,Percentage,Units,0.1559242
USA,United States,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2001,2001,PC,Percentage,Units,0.1428039
USA,United States,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2002,2002,PC,Percentage,Units,0.1811034
USA,United States,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2003,2003,PC,Percentage,Units,0.2436725
USA,United States,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2004,2004,PC,Percentage,Units,0.2421427
USA,United States,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2005,2005,PC,Percentage,Units,0.24717
USA,United States,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2006,2006,PC,Percentage,Units,0.2697635
USA,United States,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2007,2007,PC,Percentage,Units,0.2745713
USA,United States,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2008,2008,PC,Percentage,Units,0.2897224
USA,United States,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2009,2009,PC,Percentage,Units,0.3626575
USA,United States,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2010,2010,PC,Percentage,Units,0.4312208
USA,United States,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2011,2011,PC,Percentage,Units,0.2927391
USA,United States,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2012,2012,PC,Percentage,Units,0.2956664
USA,United States,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2013,2013,PC,Percentage,Units,0.2628996
USA,United States,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2014,2014,PC,Percentage,Units,0.2274292
USA,United States,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2015,2015,PC,Percentage,Units,0.1825335
USA,United States,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2016,2016,PC,Percentage,Units,0.1361819
USA,United States,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2017,2017,PC,Percentage,Units,0.122677
USA,United States,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2018,2018,PC,Percentage,Units,0.1064528
USA,United States,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2000,2000,USD,US Dollar,Units,0
USA,United States,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2001,2001,USD,US Dollar,Units,0
USA,United States,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2002,2002,USD,US Dollar,Units,0
USA,United States,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2003,2003,USD,US Dollar,Units,0
USA,United States,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2004,2004,USD,US Dollar,Units,0
USA,United States,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2005,2005,USD,US Dollar,Units,0
USA,United States,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2006,2006,USD,US Dollar,Units,0.00730000017211
USA,United States,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2007,2007,USD,US Dollar,Units,0.00730000017211
USA,United States,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2008,2008,USD,US Dollar,Units,0.00730000017211
USA,United States,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2009,2009,USD,US Dollar,Units,0.01040000002831
USA,United States,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2010,2010,USD,US Dollar,Units,0.09769999980927
USA,United States,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2011,2011,USD,US Dollar,Units,0.08449999988079
USA,United States,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2012,2012,USD,US Dollar,Units,0.0768000036478
USA,United States,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2013,2013,USD,US Dollar,Units,0.0819000005722
USA,United States,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2014,2014,USD,US Dollar,Units,0.01119999960065
USA,United States,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2015,2015,USD,US Dollar,Units,0.00289999996312
USA,United States,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2016,2016,USD,US Dollar,Units,0.00170000002254
USA,United States,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2017,2017,USD,US Dollar,Units,0.00089999998454
USA,United States,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2018,2018,USD,US Dollar,Units,0.00380000006407
NLD,Netherlands,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2000,2000,USD,US Dollar,Units,0
NLD,Netherlands,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2001,2001,USD,US Dollar,Units,0
NLD,Netherlands,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2002,2002,USD,US Dollar,Units,0
NLD,Netherlands,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2003,2003,USD,US Dollar,Units,0.07689999789
NLD,Netherlands,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2004,2004,USD,US Dollar,Units,0.09329999983311
NLD,Netherlands,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2005,2005,USD,US Dollar,Units,0.12070000171661
NLD,Netherlands,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2006,2006,USD,US Dollar,Units,0.11490000039339
NLD,Netherlands,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2007,2007,USD,US Dollar,Units,0.10689999908209
NLD,Netherlands,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2008,2008,USD,US Dollar,Units,0.82950001955032
NLD,Netherlands,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2009,2009,USD,US Dollar,Units,0.68690001964569
NLD,Netherlands,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2010,2010,USD,US Dollar,Units,0.59920001029968
NLD,Netherlands,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2011,2011,USD,US Dollar,Units,0.16699999570847
NLD,Netherlands,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2012,2012,USD,US Dollar,Units,0.14129999279976
NLD,Netherlands,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2013,2013,USD,US Dollar,Units,0.14609999954701
NLD,Netherlands,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2014,2014,USD,US Dollar,Units,0.14609999954701
NLD,Netherlands,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2015,2015,USD,US Dollar,Units,0.1203999966383
NLD,Netherlands,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2016,2016,USD,US Dollar,Units,0.12009999901056
NLD,Netherlands,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2017,2017,USD,US Dollar,Units,0.12139999866486
NLD,Netherlands,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2018,2018,USD,US Dollar,Units,0.12700000405312
NLD,Netherlands,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2019,2019,USD,US Dollar,Units,0.10970000177622
DEU,Germany,FIT_WIND,Mean feed-in tariff for wind electricity generation,2000,2000,USD,US Dollar,Units,0.07620000094175
DEU,Germany,FIT_WIND,Mean feed-in tariff for wind electricity generation,2001,2001,USD,US Dollar,Units,0.0738999992609
DEU,Germany,FIT_WIND,Mean feed-in tariff for wind electricity generation,2002,2002,USD,US Dollar,Units,0.0768000036478
DEU,Germany,FIT_WIND,Mean feed-in tariff for wind electricity generation,2003,2003,USD,US Dollar,Units,0.09049999713898
DEU,Germany,FIT_WIND,Mean feed-in tariff for wind electricity generation,2004,2004,USD,US Dollar,Units,0.09080000221729
DEU,Germany,FIT_WIND,Mean feed-in tariff for wind electricity generation,2005,2005,USD,US Dollar,Units,0.09009999781847
DEU,Germany,FIT_WIND,Mean feed-in tariff for wind electricity generation,2006,2006,USD,US Dollar,Units,0.09030000120401
DEU,Germany,FIT_WIND,Mean feed-in tariff for wind electricity generation,2007,2007,USD,US Dollar,Units,0.09780000150204
DEU,Germany,FIT_WIND,Mean feed-in tariff for wind electricity generation,2008,2008,USD,US Dollar,Units,0.10289999842644
DEU,Germany,FIT_WIND,Mean feed-in tariff for wind electricity generation,2009,2009,USD,US Dollar,Units,0.11509999632835
DEU,Germany,FIT_WIND,Mean feed-in tariff for wind electricity generation,2010,2010,USD,US Dollar,Units,0.1093999966979
DEU,Germany,FIT_WIND,Mean feed-in tariff for wind electricity generation,2011,2011,USD,US Dollar,Units,0.11479999870062
DEU,Germany,FIT_WIND,Mean feed-in tariff for wind electricity generation,2012,2012,USD,US Dollar,Units,0.11469999700785
DEU,Germany,FIT_WIND,Mean feed-in tariff for wind electricity generation,2013,2013,USD,US Dollar,Units,0.11689999699593
DEU,Germany,FIT_WIND,Mean feed-in tariff for wind electricity generation,2014,2014,USD,US Dollar,Units,0.11819999665022
DEU,Germany,FIT_WIND,Mean feed-in tariff for wind electricity generation,2015,2015,USD,US Dollar,Units,0.09870000183582
DEU,Germany,FIT_WIND,Mean feed-in tariff for wind electricity generation,2016,2016,USD,US Dollar,Units,0.09849999845028
DEU,Germany,FIT_WIND,Mean feed-in tariff for wind electricity generation,2017,2017,USD,US Dollar,Units,0.09470000118017
DEU,Germany,FIT_WIND,Mean feed-in tariff for wind electricity generation,2018,2018,USD,US Dollar,Units,0.11400000005961
DEU,Germany,FIT_WIND,Mean feed-in tariff for wind electricity generation,2019,2019,USD,US Dollar,Units,0.10800000280142
USA,United States,FIT_WIND,Mean feed-in tariff for wind electricity generation,2000,2000,USD,US Dollar,Units,0
USA,United States,FIT_WIND,Mean feed-in tariff for wind electricity generation,2001,2001,USD,US Dollar,Units,0
USA,United States,FIT_WIND,Mean feed-in tariff for wind electricity generation,2002,2002,USD,US Dollar,Units,0
USA,United States,FIT_WIND,Mean feed-in tariff for wind electricity generation,2003,2003,USD,US Dollar,Units,0
USA,United States,FIT_WIND,Mean feed-in tariff for wind electricity generation,2004,2004,USD,US Dollar,Units,0
USA,United States,FIT_WIND,Mean feed-in tariff for wind electricity generation,2005,2005,USD,US Dollar,Units,0
USA,United States,FIT_WIND,Mean feed-in tariff for wind electricity generation,2006,2006,USD,US Dollar,Units,0.00340000004508
USA,United States,FIT_WIND,Mean feed-in tariff for wind electricity generation,2007,2007,USD,US Dollar,Units,0.00340000004508
USA,United States,FIT_WIND,Mean feed-in tariff for wind electricity generation,2008,2008,USD,US Dollar,Units,0.01009999960661
USA,United States,FIT_WIND,Mean feed-in tariff for wind electricity generation,2009,2009,USD,US Dollar,Units,0.01040000002831
USA,United States,FIT_WIND,Mean feed-in tariff for wind electricity generation,2010,2010,USD,US Dollar,Units,0.0848999992013
USA,United States,FIT_WIND,Mean feed-in tariff for wind electricity generation,2011,2011,USD,US Dollar,Units,0.07209999859333
USA,United States,FIT_WIND,Mean feed-in tariff for wind electricity generation,2012,2012,USD,US Dollar,Units,0.06379999965429
USA,United States,FIT_WIND,Mean feed-in tariff for wind electricity generation,2013,2013,USD,US Dollar,Units,0.05979999899864
USA,United States,FIT_WIND,Mean feed-in tariff for wind electricity generation,2014,2014,USD,US Dollar,Units,0.0109999999404
USA,United States,FIT_WIND,Mean feed-in tariff for wind electricity generation,2015,2015,USD,US Dollar,Units,0.00359999993816
USA,United States,FIT_WIND,Mean feed-in tariff for wind electricity generation,2016,2016,USD,US Dollar,Units,0.00260000000708
USA,United States,FIT_WIND,Mean feed-in tariff for wind electricity generation,2017,2017,USD,US Dollar,Units,0.00200000009499
USA,United States,FIT_WIND,Mean feed-in tariff for wind electricity generation,2018,2018,USD,US Dollar,Units,0.01090000011027
KOR,Korea,FIT_WIND,Mean feed-in tariff for wind electricity generation,2000,2000,USD,US Dollar,Units,0
KOR,Korea,FIT_WIND,Mean feed-in tariff for wind electricity generation,2001,2001,USD,US Dollar,Units,0
KOR,Korea,FIT_WIND,Mean feed-in tariff for wind electricity generation,2002,2002,USD,US Dollar,Units,0
KOR,Korea,FIT_WIND,Mean feed-in tariff for wind electricity generation,2003,2003,USD,US Dollar,Units,0.09030000120401
KOR,Korea,FIT_WIND,Mean feed-in tariff for wind electricity generation,2004,2004,USD,US Dollar,Units,0.09399999678135
KOR,Korea,FIT_WIND,Mean feed-in tariff for wind electricity generation,2005,2005,USD,US Dollar,Units,0.10509999841452
KOR,Korea,FIT_WIND,Mean feed-in tariff for wind electricity generation,2006,2006,USD,US Dollar,Units,0.11280000209808
KOR,Korea,FIT_WIND,Mean feed-in tariff for wind electricity generation,2007,2007,USD,US Dollar,Units,0.11550000309944
KOR,Korea,FIT_WIND,Mean feed-in tariff for wind electricity generation,2008,2008,USD,US Dollar,Units,0.09740000218153
KOR,Korea,FIT_WIND,Mean feed-in tariff for wind electricity generation,2009,2009,USD,US Dollar,Units,0.08399999886751
KOR,Korea,FIT_WIND,Mean feed-in tariff for wind electricity generation,2010,2010,USD,US Dollar,Units,0.09279999881983
KOR,Korea,FIT_WIND,Mean feed-in tariff for wind electricity generation,2011,2011,USD,US Dollar,Units,0.09679999947548
KOR,Korea,FIT_WIND,Mean feed-in tariff for wind electricity generation,2012,2012,USD,US Dollar,Units,0
KOR,Korea,FIT_WIND,Mean feed-in tariff for wind electricity generation,2013,2013,USD,US Dollar,Units,0
KOR,Korea,FIT_WIND,Mean feed-in tariff for wind electricity generation,2014,2014,USD,US Dollar,Units,0
KOR,Korea,FIT_WIND,Mean feed-in tariff for wind electricity generation,2015,2015,USD,US Dollar,Units,0
KOR,Korea,FIT_WIND,Mean feed-in tariff for wind electricity generation,2016,2016,USD,US Dollar,Units,0
KOR,Korea,FIT_WIND,Mean feed-in tariff for wind electricity generation,2017,2017,USD,US Dollar,Units,0
KOR,Korea,FIT_WIND,Mean feed-in tariff for wind electricity generation,2018,2018,USD,US Dollar,Units,0
KOR,Korea,FIT_WIND,Mean feed-in tariff for wind electricity generation,2019,2019,USD,US Dollar,Units,0
DEU,Germany,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2000,2000,USD,US Dollar,Units,0.07620000094175
DEU,Germany,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2001,2001,USD,US Dollar,Units,0.0738999992609
DEU,Germany,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2002,2002,USD,US Dollar,Units,0.0768000036478
DEU,Germany,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2003,2003,USD,US Dollar,Units,0.09049999713898
DEU,Germany,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2004,2004,USD,US Dollar,Units,0.67229998111725
DEU,Germany,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2005,2005,USD,US Dollar,Units,0.64039999246597
DEU,Germany,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2006,2006,USD,US Dollar,Units,0.61150002479553
DEU,Germany,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2007,2007,USD,US Dollar,Units,0.63160002231598
DEU,Germany,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2008,2008,USD,US Dollar,Units,0.6414999961853
DEU,Germany,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2009,2009,USD,US Dollar,Units,0.52270001173019
DEU,Germany,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2010,2010,USD,US Dollar,Units,0.44789999723434
DEU,Germany,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2011,2011,USD,US Dollar,Units,0.34689998626709
DEU,Germany,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2012,2012,USD,US Dollar,Units,0.25569999217987
DEU,Germany,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2013,2013,USD,US Dollar,Units,0.24109999835491
DEU,Germany,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2014,2014,USD,US Dollar,Units,0.21719999611378
DEU,Germany,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2015,2015,USD,US Dollar,Units,0.09669999778271
DEU,Germany,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2016,2016,USD,US Dollar,Units,0.09650000184774
DEU,Germany,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2017,2017,USD,US Dollar,Units,0
DEU,Germany,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2018,2018,USD,US Dollar,Units,0
DEU,Germany,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2019,2019,USD,US Dollar,Units,0
NLD,Netherlands,FIT_WIND,Mean feed-in tariff for wind electricity generation,2000,2000,USD,US Dollar,Units,0
NLD,Netherlands,FIT_WIND,Mean feed-in tariff for wind electricity generation,2001,2001,USD,US Dollar,Units,0
NLD,Netherlands,FIT_WIND,Mean feed-in tariff for wind electricity generation,2002,2002,USD,US Dollar,Units,0
NLD,Netherlands,FIT_WIND,Mean feed-in tariff for wind electricity generation,2003,2003,USD,US Dollar,Units,0.06620000302792
NLD,Netherlands,FIT_WIND,Mean feed-in tariff for wind electricity generation,2004,2004,USD,US Dollar,Units,0.0815000012517
NLD,Netherlands,FIT_WIND,Mean feed-in tariff for wind electricity generation,2005,2005,USD,US Dollar,Units,0.10819999873638
NLD,Netherlands,FIT_WIND,Mean feed-in tariff for wind electricity generation,2006,2006,USD,US Dollar,Units,0.10170000046492
NLD,Netherlands,FIT_WIND,Mean feed-in tariff for wind electricity generation,2007,2007,USD,US Dollar,Units,0.08500000089407
NLD,Netherlands,FIT_WIND,Mean feed-in tariff for wind electricity generation,2008,2008,USD,US Dollar,Units,0.16179999709129
NLD,Netherlands,FIT_WIND,Mean feed-in tariff for wind electricity generation,2009,2009,USD,US Dollar,Units,0.16459999978542
NLD,Netherlands,FIT_WIND,Mean feed-in tariff for wind electricity generation,2010,2010,USD,US Dollar,Units,0.12729999423027
NLD,Netherlands,FIT_WIND,Mean feed-in tariff for wind electricity generation,2011,2011,USD,US Dollar,Units,0.1858000010252
NLD,Netherlands,FIT_WIND,Mean feed-in tariff for wind electricity generation,2012,2012,USD,US Dollar,Units,0.14129999279976
NLD,Netherlands,FIT_WIND,Mean feed-in tariff for wind electricity generation,2013,2013,USD,US Dollar,Units,0.14609999954701
NLD,Netherlands,FIT_WIND,Mean feed-in tariff for wind electricity generation,2014,2014,USD,US Dollar,Units,0.14609999954701
NLD,Netherlands,FIT_WIND,Mean feed-in tariff for wind electricity generation,2015,2015,USD,US Dollar,Units,0.15260000526905
NLD,Netherlands,FIT_WIND,Mean feed-in tariff for wind electricity generation,2016,2016,USD,US Dollar,Units,0.15219999849796
NLD,Netherlands,FIT_WIND,Mean feed-in tariff for wind electricity generation,2017,2017,USD,US Dollar,Units,0.09489999711514
NLD,Netherlands,FIT_WIND,Mean feed-in tariff for wind electricity generation,2018,2018,USD,US Dollar,Units,0.0992000028491
NLD,Netherlands,FIT_WIND,Mean feed-in tariff for wind electricity generation,2019,2019,USD,US Dollar,Units,0.07779999822378
KOR,Korea,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2000,2000,USD,US Dollar,Units,0
KOR,Korea,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2001,2001,USD,US Dollar,Units,0
KOR,Korea,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2002,2002,USD,US Dollar,Units,0
KOR,Korea,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2003,2003,USD,US Dollar,Units,0.60119998455048
KOR,Korea,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2004,2004,USD,US Dollar,Units,0.62550002336502
KOR,Korea,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2005,2005,USD,US Dollar,Units,0.69950002431869
KOR,Korea,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2006,2006,USD,US Dollar,Units,0.75029999017716
KOR,Korea,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2007,2007,USD,US Dollar,Units,0.74720001220703
KOR,Korea,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2008,2008,USD,US Dollar,Units,0.62999999523163
KOR,Korea,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2009,2009,USD,US Dollar,Units,0.42120000720024
KOR,Korea,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2010,2010,USD,US Dollar,Units,0.42269998788834
KOR,Korea,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2011,2011,USD,US Dollar,Units,0.4408999979496
KOR,Korea,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2012,2012,USD,US Dollar,Units,0
KOR,Korea,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2013,2013,USD,US Dollar,Units,0
KOR,Korea,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2014,2014,USD,US Dollar,Units,0
KOR,Korea,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2015,2015,USD,US Dollar,Units,0
KOR,Korea,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2016,2016,USD,US Dollar,Units,0
KOR,Korea,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2017,2017,USD,US Dollar,Units,0
KOR,Korea,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2018,2018,USD,US Dollar,Units,0
KOR,Korea,FIT_SOLAR,Mean feed-in tariff for solar PV electricity generation,2019,2019,USD,US Dollar,Units,0
NLD,Netherlands,EPRICE_RES,"Residential electricity price, USD per kWh",2000,2000,USD,US Dollar,Units,0.2256066
NLD,Netherlands,EPRICE_RES,"Residential electricity price, USD per kWh",2001,2001,USD,US Dollar,Units,0.2462394
NLD,Netherlands,EPRICE_RES,"Residential electricity price, USD per kWh",2002,2002,USD,US Dollar,Units,0.2411077
NLD,Netherlands,EPRICE_RES,"Residential electricity price, USD per kWh",2003,2003,USD,US Dollar,Units,0.2461839
NLD,Netherlands,EPRICE_RES,"Residential electricity price, USD per kWh",2004,2004,USD,US Dollar,Units,0.25248
NLD,Netherlands,EPRICE_RES,"Residential electricity price, USD per kWh",2005,2005,USD,US Dollar,Units,0.2643945
NLD,Netherlands,EPRICE_RES,"Residential electricity price, USD per kWh",2006,2006,USD,US Dollar,Units,0.2790125
NLD,Netherlands,EPRICE_RES,"Residential electricity price, USD per kWh",2007,2007,USD,US Dollar,Units,0.2765118
NLD,Netherlands,EPRICE_RES,"Residential electricity price, USD per kWh",2008,2008,USD,US Dollar,Units,0.2156432
NLD,Netherlands,EPRICE_RES,"Residential electricity price, USD per kWh",2009,2009,USD,US Dollar,Units,0.2407857
NLD,Netherlands,EPRICE_RES,"Residential electricity price, USD per kWh",2010,2010,USD,US Dollar,Units,0.214448
NLD,Netherlands,EPRICE_RES,"Residential electricity price, USD per kWh",2011,2011,USD,US Dollar,Units,0.2191738
NLD,Netherlands,EPRICE_RES,"Residential electricity price, USD per kWh",2012,2012,USD,US Dollar,Units,0.2342074
NLD,Netherlands,EPRICE_RES,"Residential electricity price, USD per kWh",2013,2013,USD,US Dollar,Units,0.2417275
NLD,Netherlands,EPRICE_RES,"Residential electricity price, USD per kWh",2014,2014,USD,US Dollar,Units,0.2367738
NLD,Netherlands,EPRICE_RES,"Residential electricity price, USD per kWh",2015,2015,USD,US Dollar,Units,0.2303396
NLD,Netherlands,EPRICE_RES,"Residential electricity price, USD per kWh",2016,2016,USD,US Dollar,Units,0.1952319
NLD,Netherlands,EPRICE_RES,"Residential electricity price, USD per kWh",2017,2017,USD,US Dollar,Units,0.1912595
NLD,Netherlands,EPRICE_RES,"Residential electricity price, USD per kWh",2018,2018,USD,US Dollar,Units,0.2122503
NLD,Netherlands,EPRICE_RES,"Residential electricity price, USD per kWh",2019,2019,USD,US Dollar,Units,0.2572619
USA,United States,EPRICE_RES,"Residential electricity price, USD per kWh",2000,2000,USD,US Dollar,Units,0.1099778
USA,United States,EPRICE_RES,"Residential electricity price, USD per kWh",2001,2001,USD,US Dollar,Units,0.1115545
USA,United States,EPRICE_RES,"Residential electricity price, USD per kWh",2002,2002,USD,US Dollar,Units,0.1092232
USA,United States,EPRICE_RES,"Residential electricity price, USD per kWh",2003,2003,USD,US Dollar,Units,0.1103394
USA,United States,EPRICE_RES,"Residential electricity price, USD per kWh",2004,2004,USD,US Dollar,Units,0.110794
USA,United States,EPRICE_RES,"Residential electricity price, USD per kWh",2005,2005,USD,US Dollar,Units,0.1131609
USA,United States,EPRICE_RES,"Residential electricity price, USD per kWh",2006,2006,USD,US Dollar,Units,0.120952
USA,United States,EPRICE_RES,"Residential electricity price, USD per kWh",2007,2007,USD,US Dollar,Units,0.1205959
USA,United States,EPRICE_RES,"Residential electricity price, USD per kWh",2008,2008,USD,US Dollar,Units,0.125092
USA,United States,EPRICE_RES,"Residential electricity price, USD per kWh",2009,2009,USD,US Dollar,Units,0.1268351
USA,United States,EPRICE_RES,"Residential electricity price, USD per kWh",2010,2010,USD,US Dollar,Units,0.1261368
USA,United States,EPRICE_RES,"Residential electricity price, USD per kWh",2011,2011,USD,US Dollar,Units,0.12505
USA,United States,EPRICE_RES,"Residential electricity price, USD per kWh",2012,2012,USD,US Dollar,Units,0.1243933
USA,United States,EPRICE_RES,"Residential electricity price, USD per kWh",2013,2013,USD,US Dollar,Units,0.1247693
USA,United States,EPRICE_RES,"Residential electricity price, USD per kWh",2014,2014,USD,US Dollar,Units,0.1264835
USA,United States,EPRICE_RES,"Residential electricity price, USD per kWh",2015,2015,USD,US Dollar,Units,0.12651
USA,United States,EPRICE_RES,"Residential electricity price, USD per kWh",2016,2016,USD,US Dollar,Units,0.1242042
USA,United States,EPRICE_RES,"Residential electricity price, USD per kWh",2017,2017,USD,US Dollar,Units,0.1251914
USA,United States,EPRICE_RES,"Residential electricity price, USD per kWh",2018,2018,USD,US Dollar,Units,0.1222333
USA,United States,EPRICE_RES,"Residential electricity price, USD per kWh",2019,2019,USD,US Dollar,Units,0.1211824
DEU,Germany,EPRICE_IND,"Industry electricity price, USD per kWh",2006,2006,USD,US Dollar,Units,0.1277795
DEU,Germany,EPRICE_IND,"Industry electricity price, USD per kWh",2007,2007,USD,US Dollar,Units,0.1363615
DEU,Germany,EPRICE_IND,"Industry electricity price, USD per kWh",2008,2008,USD,US Dollar,Units,0.1499192
DEU,Germany,EPRICE_IND,"Industry electricity price, USD per kWh",2009,2009,USD,US Dollar,Units,0.1676506
DEU,Germany,EPRICE_IND,"Industry electricity price, USD per kWh",2010,2010,USD,US Dollar,Units,0.1700579
DEU,Germany,EPRICE_IND,"Industry electricity price, USD per kWh",2011,2011,USD,US Dollar,Units,0.1853939
DEU,Germany,EPRICE_IND,"Industry electricity price, USD per kWh",2012,2012,USD,US Dollar,Units,0.1870228
DEU,Germany,EPRICE_IND,"Industry electricity price, USD per kWh",2013,2013,USD,US Dollar,Units,0.2022084
DEU,Germany,EPRICE_IND,"Industry electricity price, USD per kWh",2014,2014,USD,US Dollar,Units,0.2055877
DEU,Germany,EPRICE_IND,"Industry electricity price, USD per kWh",2015,2015,USD,US Dollar,Units,0.2000867
DEU,Germany,EPRICE_IND,"Industry electricity price, USD per kWh",2016,2016,USD,US Dollar,Units,0.1925498
DEU,Germany,EPRICE_IND,"Industry electricity price, USD per kWh",2017,2017,USD,US Dollar,Units,0.1898751
